16:11:59	453240975	25.6	369175020	-6883.2	434831415	-0.195
16:11:59	453239057	25.4	368875024	-6914.7	434831431	-0.195
16:11:59	453244392	26.0	368575010	-6946.1	434829143	-0.163
16:12:00	453245459	26.1	368275009	-6977.6	434828685	-0.157
16:12:00	453250241	26.7	367975020	-7009.1	434825169	-0.107
16:12:01	453248915	26.5	367675021	-7040.6	434823321	-0.081
16:12:01	453247503	26.4	367375022	-7072.0	434820667	-0.044
16:12:02	453241510	25.7	367075017	-7103.5	434816706	0.012
16:12:02	453246031	26.2	366775009	-7135.0	434818201	-0.009
16:12:02	453244651	26.0	366475014	-7166.5	434818501	-0.013
16:12:03	453244366	26.0	366175013	-7197.9	434816273	0.018
16:12:03	453240878	25.6	365875014	-7229.4	434818116	-0.008
16:12:04	453241332	25.6	365575011	-7260.9	434818480	-0.013
16:12:04	453239128	25.4	365275018	-7292.4	434821983	-0.062
16:12:04	453239833	25.5	364975024	-7323.9	434826112	-0.12
16:12:05	453235400	25.0	364675018	-7355.3	434825794	-0.116
16:12:05	453232240	24.6	364375015	-7386.8	434828021	-0.147
16:12:06	453232743	24.6	364075013	-7418.3	434826180	-0.121
16:12:06	453232848	24.7	363775017	-7449.8	434823527	-0.084
16:12:06	453231723	24.5	363475018	-7481.2	434824136	-0.092
16:12:07	453230355	24.4	363175013	-7512.7	434821975	-0.062
16:12:07	453227799	24.1	362875012	-7544.2	434818113	-0.008
16:12:08	453225006	23.7	362575019	-7575.7	434818483	-0.013
16:12:08	453222161	23.4	362275011	-7607.1	434815127	0.035
16:12:08	453218155	22.9	361975009	-7638.6	434814459	0.044
16:12:09	453219642	23.1	361675012	-7670.1	434815464	0.03
16:12:09	453222223	23.4	361375012	-7701.6	434814525	0.043
16:12:10	453227315	24.0	361075020	-7733.0	434815478	0.03
16:12:10	453228335	24.1	360775011	-7764.5	434817957	-0.005
16:12:10	453231967	24.6	360475022	-7796.0	434817308	0.004
16:12:11	453233839	24.8	360175017	-7827.5	434818321	-0.01
16:12:11	453238778	25.3	359875021	-7858.9	434821951	-0.062
16:12:12	453243204	25.9	359575013	-7890.4	434824965	-0.104
16:12:12	453240654	25.6	359275023	-7921.9	434825565	-0.113
16:12:12	453238999	25.4	358975022	-7953.4	434826829	-0.13
16:12:13	453243238	25.9	358675010	-7984.8	434827085	-0.134
16:12:13	453246380	26.2	358375021	-8016.3	434828274	-0.151
16:12:14	453245862	26.2	358075015	-8047.8	434828512	-0.154
16:12:14	453241191	25.6	357775009	-8079.3	434826274	-0.123
16:12:14	453233398	24.7	357475008	-8110.7	434826973	-0.132
16:12:15	453230694	24.4	357175010	-8142.2	434823684	-0.086
16:12:15	453230144	24.3	356875022	-8173.7	434820741	-0.045
16:12:16	453231183	24.5	356575013	-8205.2	434820150	-0.036
16:12:16	453227961	24.1	356275021	-8236.6	434820034	-0.035
16:12:16	453227317	24.0	355975019	-8268.1	434820009	-0.034
16:12:17	453229475	24.3	355675018	-8299.6	434825719	-0.115
16:12:17	453229909	24.3	355375018	-8331.1	434824578	-0.099
16:12:18	453228858	24.2	355075014	-8362.5	434826630	-0.128
16:12:18	453225210	23.8	354775018	-8394.0	434829328	-0.166
16:12:19	453224484	23.7	354475009	-8425.5	434828724	-0.157
16:12:19	453230059	24.3	354175021	-8457.0	434829746	-0.172
16:12:19	453231171	24.5	353875023	-8488.4	434829949	-0.174
16:12:20	453232535	24.6	353575025	-8519.9	434824275	-0.094
16:12:20	453237379	25.2	353275015	-8551.4	434821998	-0.062
16:12:21	453241781	25.7	352975014	-8582.9	434822685	-0.072
16:12:21	453249516	26.6	352675017	-8614.3	434821680	-0.058
16:12:21	453251053	26.8	352375015	-8645.8	434822627	-0.071
16:12:22	453244513	26.0	352075022	-8677.3	434821671	-0.058
16:12:22	453246633	26.3	351775022	-8708.8	434820337	-0.039
16:12:23	453248198	26.4	351475015	-8740.2	434824639	-0.1
16:12:23	453247374	26.4	351175018	-8771.7	434827790	-0.144
16:12:23	453243780	25.9	350875011	-8803.2	434826133	-0.121
16:12:24	453241907	25.7	350575017	-8834.7	434824658	-0.1
16:12:24	453242683	25.8	350275019	-8866.1	434825507	-0.112
16:12:25	453246270	26.2	349975020	-8897.6	434823387	-0.082
16:12:25	453244696	26.0	349675014	-8929.1	434820680	-0.044
16:12:25	453244379	26.0	349375017	-8960.6	434818996	-0.02
16:12:26	453242024	25.7	349075012	-8992.0	434818660	-0.015
16:12:26	453246132	26.2	348775007	-9023.5	434819735	-0.03
16:12:27	453243517	25.9	348475016	-9055.0	434819950	-0.033
16:12:27	453237295	25.2	348175022	-9086.5	434821137	-0.05
16:12:27	453232618	24.6	347875018	-9117.9	434822514	-0.07
16:12:28	453235113	24.9	347575022	-9149.4	434822791	-0.074
16:12:28	453232182	24.6	347275023	-9180.9	434820559	-0.042
